"Var1","Var2","Var3","Var4","Var5","Var6","Var7","Var8","Var9","Var10"
40,585,1,0.415,0.01,0.334,0.165,0.013,0,0
40,585,1,0.415,0.01,0.334,0.165,0.013,0,0
40,585,1,0.415,0.01,0.334,0.165,0.013,0,0
40,585,1,0.415,0.01,0.334,0.165,0.013,0,0
40,585,1,0.415,0.01,0.334,0.165,0.013,0,0
40,585,1,0.415,0.01,0.334,0.165,0.013,0,0
60,645,0,0.418,0.009,0.154,0.167,0.012,0,1
60,645,0,0.426,0.015,0.098,0.175,0.01,0,1
60,645,0,0.411,0.018,0.136,0.168,0.01,0,1
60,645,0,0.415,0.018,0.134,0.173,0.014,0,1
60,645,0,0.412,0.017,0.201,0.168,0.012,0,1
60,645,0,0.403,0.015,0.169,0.169,0.011,0,1
68,700,0,0.419,0.015,0.198,0.173,0.012,0,1
75,635,0,0.42,0.015,0.149,0.169,0.01,0,1
75,635,0,0.415,0.018,0.134,0.173,0.014,0,1
75,635,0,0.423,0.019,0.131,0.166,0.01,0,1
80,650,0,0.423,0.019,0.131,0.166,0.01,0,1
80,650,0,0.41,0.011,0.176,0.177,0.011,0,1
90,645,0,0.428,0.018,0.151,0.174,0.01,0,1
90,645,0,0.425,0.011,0.094,0.171,0.009,0,1
90,645,0,0.417,0.016,0.138,0.174,0.012,0,1
95,645,0,0.411,0.009,0.149,0.169,0.009,0,1
95,645,0,0.418,0.014,0.167,0.169,0.015,0,1
100,640,0,0.411,0.013,0.144,0.168,0.008,0,1
100,640,0,0.418,0.014,0.167,0.169,0.015,0,1
105,680,0,0.411,0.009,0.149,0.169,0.009,0,1
105,680,0,0.41,0.015,0.212,0.172,0.014,0,1
105,680,0,0.403,0.019,0.165,0.164,0.01,0,1
130,680,0,0.428,0.013,0.162,0.175,0.009,0,1
130,680,0,0.42,0.017,0.133,0.165,0.013,0,1
140,680,0,0.412,0.017,0.154,0.169,0.01,0,1
140,680,0,0.421,0.015,0.176,0.166,0.012,0,1
140,680,0,0.417,0.013,0.228,0.178,0.01,0,1
150,680,0,0.412,0.017,0.154,0.169,0.01,0,1
150,680,0,0.411,0.015,0.292,0.172,0.01,0,1
150,680,0,0.417,0.013,0.228,0.178,0.01,0,1
150,680,0,0.42,0.007,0.37,0.182,0.008,0,0
25,580,1,0.418,0.017,0.168,0.167,0.011,0,1
25,580,1,0.418,0.017,0.168,0.167,0.011,0,1
25,580,1,0.418,0.017,0.168,0.167,0.011,0,1
25,580,1,0.418,0.017,0.168,0.167,0.011,0,1
25,580,1,0.418,0.009,0.154,0.167,0.012,0,1
25,580,1,0.418,0.009,0.154,0.167,0.012,0,1
25,580,1,0.418,0.009,0.154,0.167,0.012,0,1
25,580,1,0.418,0.009,0.154,0.167,0.012,0,1
25,580,1,0.42,0.009,0.141,0.17,0.012,0,1
25,580,1,0.42,0.009,0.141,0.17,0.012,0,1
25,580,1,0.42,0.009,0.141,0.17,0.012,0,1
25,580,1,0.42,0.009,0.141,0.17,0.012,0,1
32,685,1,0.421,0.017,0.147,0.167,0.009,0,1
32,590,1,0.414,0.016,0.109,0.169,0.013,0,1
32,590,1,0.414,0.016,0.109,0.169,0.013,0,1
32,590,1,0.414,0.016,0.109,0.169,0.013,0,1
32,590,1,0.414,0.016,0.109,0.169,0.013,0,1
35,580,1,0.411,0.015,0.102,0.174,0.012,0,1
35,580,1,0.411,0.015,0.102,0.174,0.012,0,1
35,580,1,0.411,0.015,0.102,0.174,0.012,0,1
35,580,1,0.411,0.015,0.102,0.174,0.012,0,1
35,580,1,0.427,0.009,0.197,0.167,0.013,0,1
35,580,1,0.427,0.009,0.197,0.167,0.013,0,1
35,580,1,0.427,0.009,0.197,0.167,0.013,0,1
35,580,1,0.427,0.009,0.197,0.167,0.013,0,1
35,580,1,0.412,0.017,0.201,0.168,0.012,0,1
35,580,1,0.412,0.017,0.201,0.168,0.012,0,1
35,580,1,0.412,0.017,0.201,0.168,0.012,0,1
35,580,1,0.412,0.017,0.201,0.168,0.012,0,1
42,685,1,0.41,0.016,0.133,0.168,0.014,0,1
45,635,1,0.418,0.018,0.171,0.173,0.009,0,1
45,635,1,0.418,0.009,0.154,0.167,0.012,0,1
45,635,1,0.415,0.01,0.334,0.165,0.013,0,0
50,650,0,0.427,0.009,0.197,0.167,0.013,0,1
50,650,0,0.412,0.017,0.201,0.168,0.012,0,1
52,695,0,0.411,0.015,0.102,0.174,0.012,0,1
136,680,0,0.415,0.014,0.163,0.178,0.01,0,1
136,680,0,0.415,0.014,0.163,0.178,0.01,0,1
136,680,0,0.415,0.014,0.163,0.178,0.01,0,1
136,680,0,0.415,0.014,0.163,0.178,0.01,0,1
80,675,1,0.416,0.019,1.322,0.212,0.011,0,0
80,675,1,0.416,0.019,1.322,0.212,0.011,0,0
90,680,1,0.416,0.019,1.322,0.212,0.011,0,0
90,680,1,0.416,0.019,1.322,0.212,0.011,0,0
105,665,1,0.411,0.012,1.337,0.222,0.013,0,0
105,665,1,0.411,0.012,1.337,0.222,0.013,0,0
110,660,1,0.411,0.012,1.337,0.222,0.013,0,0
110,660,1,0.411,0.012,1.337,0.222,0.013,0,0
120,660,1,0.406,0.017,1.33,0.216,0.01,0,0
120,660,1,0.406,0.017,1.33,0.216,0.01,0,0
125,650,1,0.406,0.017,1.33,0.216,0.01,0,0
125,650,1,0.406,0.017,1.33,0.216,0.01,0,0
130,650,1,0.406,0.017,1.33,0.216,0.01,0,0
130,650,1,0.406,0.017,1.33,0.216,0.01,0,0
140,650,1,0.406,0.017,1.33,0.216,0.01,0,0
140,650,1,0.406,0.017,1.33,0.216,0.01,0,0
160,650,1,0.415,0.018,1.348,0.217,0.009,0,0
160,650,1,0.415,0.018,1.348,0.217,0.009,0,0
68,665,0,0.365,0.022,0.184,0.282,0.01,0,0
68,665,0,0.365,0.022,0.184,0.282,0.01,0,0
77,665,0,0.369,0.015,0.102,0.279,0.011,0,0
77,665,0,0.369,0.015,0.102,0.279,0.011,0,0
34,695,1,0.401,0.015,1.326,0.22,0.01,0,0
34,695,1,0.401,0.015,1.326,0.22,0.01,0,0
47,680,1,0.401,0.015,1.326,0.22,0.01,0,0
47,680,1,0.401,0.015,1.326,0.22,0.01,0,0
62,685,1,0.424,0.009,1.34,0.221,0.011,0,0
62,685,1,0.424,0.009,1.34,0.221,0.011,0,0
27,580,1,0.419,0.015,0.198,0.173,0.012,0,1
27,580,1,0.419,0.015,0.198,0.173,0.012,0,1
70,680,1,0.416,0.019,1.322,0.212,0.011,0,0
70,680,1,0.416,0.019,1.322,0.212,0.011,0,0
75,680,1,0.416,0.019,1.322,0.212,0.011,0,0
75,680,1,0.416,0.019,1.322,0.212,0.011,0,0
110,660,1,0.415,0.018,1.348,0.217,0.009,0,0
110,660,1,0.415,0.018,1.348,0.217,0.009,0,0
125,650,1,0.406,0.017,1.33,0.216,0.01,0,0
125,650,1,0.406,0.017,1.33,0.216,0.01,0,0
130,650,1,0.406,0.017,1.33,0.216,0.01,0,0
130,650,1,0.406,0.017,1.33,0.216,0.01,0,0
140,650,1,0.407,0.011,1.343,0.217,0.011,0,0
140,650,1,0.407,0.011,1.343,0.217,0.011,0,0
150,660,1,0.407,0.011,1.343,0.217,0.011,0,0
150,660,1,0.407,0.011,1.343,0.217,0.011,0,0
155,655,1,0.415,0.018,1.348,0.217,0.009,0,0
155,655,1,0.415,0.018,1.348,0.217,0.009,0,0
160,650,1,0.415,0.018,1.348,0.217,0.009,0,0
160,650,1,0.415,0.018,1.348,0.217,0.009,0,0
27,665,1,0.409,0.012,0.184,0.269,0.009,0,1
27,665,1,0.409,0.012,0.184,0.269,0.009,0,1
37,670,1,0.406,0.011,0.283,0.267,0.011,0,1
37,670,1,0.406,0.011,0.283,0.267,0.011,0,1
47,665,1,0.42,0.021,0.156,0.257,0.013,0,1
47,665,1,0.42,0.021,0.156,0.257,0.013,0,1
52,665,1,0.419,0.012,0.097,0.262,0.01,0,1
52,665,1,0.419,0.012,0.097,0.262,0.01,0,1
32,620,1,0.362,0.03,0.286,0.275,0.011,0,0
32,620,1,0.362,0.03,0.286,0.275,0.011,0,0
42,620,1,0.369,0.015,0.102,0.279,0.011,0,0
42,620,1,0.369,0.015,0.102,0.279,0.011,0,0
42,620,1,0.374,0.015,0.193,0.28,0.01,0,0
42,620,1,0.374,0.015,0.193,0.28,0.01,0,0
50,610,1,0.348,0.011,1.513,0.228,0.016,0,0
50,610,1,0.348,0.011,1.513,0.228,0.016,0,0
50,610,1,0.348,0.011,1.513,0.228,0.016,0,0
50,610,1,0.348,0.011,1.513,0.228,0.016,0,0
42,580,1,0.296,0.015,1.932,0.382,0.016,0,0
42,580,1,0.296,0.015,1.932,0.382,0.016,0,0
65,650,0,0.419,0.015,0.198,0.173,0.012,0,1
65,650,0,0.414,0.016,0.109,0.169,0.013,0,1
65,650,0,0.422,0.01,0.125,0.167,0.009,0,1
70,645,0,0.419,0.011,0.116,0.181,0.01,0,1
70,645,0,0.426,0.015,0.098,0.175,0.01,0,1
70,645,0,0.415,0.018,0.134,0.173,0.014,0,1
80,615,1,0.333,0.009,1.509,0.225,0.017,0,0
80,615,1,0.333,0.009,1.509,0.225,0.017,0,0
80,615,1,0.333,0.009,1.509,0.225,0.017,0,0
80,615,1,0.333,0.009,1.509,0.225,0.017,0,0
55,645,0,0.411,0.015,0.102,0.174,0.012,0,1
62,645,0,0.409,0.014,0.147,0.166,0.012,0,1
65,695,0,0.407,0.009,0.191,0.166,0.009,0,1
60,595,1,0.375,0.01,1.426,0.182,0.013,0,0
60,595,1,0.375,0.01,1.426,0.182,0.013,0,0
60,595,1,0.375,0.01,1.426,0.182,0.013,0,0
60,595,1,0.375,0.01,1.426,0.182,0.013,0,0
60,595,1,0.354,0.015,1.443,0.166,0.012,0,0
60,595,1,0.354,0.015,1.443,0.166,0.012,0,0
60,595,1,0.354,0.015,1.443,0.166,0.012,0,0
60,595,1,0.354,0.015,1.443,0.166,0.012,0,0
50,605,1,0.412,0.013,0.141,0.073,0.021,0,0
50,605,1,0.412,0.013,0.141,0.073,0.021,0,0
50,605,1,0.412,0.013,0.141,0.073,0.021,0,0
50,605,1,0.412,0.013,0.141,0.073,0.021,0,0
40,670,1,0.452,0.02,0.08,0.015,0.011,1,0
40,670,1,0.452,0.02,0.08,0.015,0.011,1,0
40,670,1,0.452,0.02,0.08,0.015,0.011,1,0
40,670,1,0.452,0.02,0.08,0.015,0.011,1,0
110,680,0,0.415,0.008,0.16,0.167,0.008,0,1
110,680,0,0.418,0.014,0.167,0.169,0.015,0,1
120,680,0,0.421,0.015,0.176,0.166,0.012,0,1
120,680,0,0.411,0.008,0.179,0.173,0.011,0,1
125,680,0,0.428,0.013,0.162,0.175,0.009,0,1
180,695,0,0.415,0.016,0.205,0.167,0.013,0,1
40,670,1,0.483,0.02,0.121,0.024,0.01,1,0
40,670,1,0.483,0.02,0.121,0.024,0.01,1,0
40,670,1,0.483,0.02,0.121,0.024,0.01,1,0
40,670,1,0.483,0.02,0.121,0.024,0.01,1,0
160,675,0,0.433,0.009,0.129,0.172,0.009,0,1
160,675,0,0.427,0.017,0.178,0.162,0.015,0,1
170,690,0,0.427,0.017,0.178,0.162,0.015,0,1
170,690,0,0.427,0.017,0.178,0.162,0.015,0,1
170,690,0,0.407,0.015,0.137,0.172,0.012,0,1
45,685,1,0.424,0.009,1.34,0.221,0.011,0,0
45,685,1,0.424,0.009,1.34,0.221,0.011,0,0
42,645,1,0.429,0.01,0.11,0.214,0.015,0,1
42,645,1,0.429,0.01,0.11,0.214,0.015,0,1
52,615,1,0.372,0.018,0.142,0.279,0.011,0,0
52,615,1,0.372,0.018,0.142,0.279,0.011,0,0
32,590,1,0.414,0.016,0.109,0.169,0.013,0,1
32,590,1,0.414,0.016,0.109,0.169,0.013,0,1
32,590,1,0.414,0.016,0.109,0.169,0.013,0,1
32,590,1,0.414,0.016,0.109,0.169,0.013,0,1
62,700,0,0.419,0.015,0.144,0.164,0.008,0,1
42,685,1,0.431,0.018,0.189,0.168,0.007,0,1
22,680,1,0.417,0.011,0.145,0.169,0.01,0,1
42,685,1,0.412,0.012,0.108,0.17,0.012,0,1
22,680,1,0.417,0.011,0.145,0.169,0.01,0,1
27,685,1,0.418,0.017,0.168,0.167,0.011,0,1
27,685,1,0.417,0.011,0.145,0.169,0.01,0,1
22,680,1,0.421,0.01,0.159,0.167,0.009,0,1
42,685,1,0.427,0.009,0.197,0.167,0.013,0,1
22,680,1,0.427,0.009,0.197,0.167,0.013,0,1
42,685,1,0.417,0.013,0.228,0.178,0.01,0,1
22,680,1,0.405,0.013,0.17,0.167,0.013,0,1
37,575,1,0.261,0.012,0.125,0.213,0.009,0,1
37,575,1,0.261,0.012,0.125,0.213,0.009,0,1
52,600,1,0.354,0.015,1.443,0.166,0.012,0,0
52,600,1,0.354,0.015,1.443,0.166,0.012,0,0
52,600,1,0.354,0.015,1.443,0.166,0.012,0,0
52,600,1,0.354,0.015,1.443,0.166,0.012,0,0
52,680,1,0.424,0.009,1.34,0.221,0.011,0,0
52,680,1,0.424,0.009,1.34,0.221,0.011,0,0
62,685,1,0.424,0.009,1.34,0.221,0.011,0,0
62,685,1,0.424,0.009,1.34,0.221,0.011,0,0
95,665,1,0.415,0.018,1.348,0.217,0.009,0,0
95,665,1,0.415,0.018,1.348,0.217,0.009,0,0
26,640,1,0.472,0.005,0.083,0.012,0.009,1,0
26,640,1,0.472,0.005,0.083,0.012,0.009,1,0
26,640,1,0.472,0.005,0.083,0.012,0.009,1,0
26,640,1,0.472,0.005,0.083,0.012,0.009,1,0
110,685,0,0.249,0.012,0.128,0.221,0.006,0,1
60,635,0,0.371,0.014,0.156,0.275,0.009,0,0
60,635,0,0.371,0.014,0.156,0.275,0.009,0,0
60,645,0,0.419,0.015,0.198,0.173,0.012,0,1
160,675,0,0.427,0.017,0.178,0.162,0.015,0,1
75,635,0,0.407,0.015,0.179,0.171,0.01,0,1
55,645,0,0.403,0.015,0.169,0.169,0.011,0,1
68,680,0,0.419,0.012,0.097,0.262,0.01,0,1
68,680,0,0.419,0.012,0.097,0.262,0.01,0,1
160,675,0,0.407,0.015,0.137,0.172,0.012,0,1
165,690,0,0.407,0.015,0.137,0.172,0.012,0,1
140,680,0,0.405,0.014,0.172,0.168,0.009,0,1
70,660,0,0.42,0.021,0.156,0.257,0.013,0,1
70,660,0,0.42,0.021,0.156,0.257,0.013,0,1
50,610,1,0.254,0.013,0.264,0.228,0.009,0,1
50,610,1,0.254,0.013,0.264,0.228,0.009,0,1
50,610,1,0.254,0.013,0.264,0.228,0.009,0,1
50,610,1,0.254,0.013,0.264,0.228,0.009,0,1
65,630,0,0.269,0.012,0.082,0.218,0.012,0,1
65,630,0,0.269,0.012,0.082,0.218,0.012,0,1
65,630,0,0.269,0.012,0.082,0.218,0.012,0,1
65,630,0,0.269,0.012,0.082,0.218,0.012,0,1
22,600,1,0.405,0.013,0.17,0.167,0.013,0,1
22,600,1,0.405,0.013,0.17,0.167,0.013,0,1
22,600,1,0.405,0.013,0.17,0.167,0.013,0,1
22,600,1,0.405,0.013,0.17,0.167,0.013,0,1
32,610,1,0.415,0.01,0.334,0.165,0.013,0,0
32,610,1,0.415,0.01,0.334,0.165,0.013,0,0
32,610,1,0.415,0.01,0.334,0.165,0.013,0,0
32,610,1,0.415,0.01,0.334,0.165,0.013,0,0
25,605,1,0.405,0.013,0.17,0.167,0.013,0,1
25,605,1,0.405,0.013,0.17,0.167,0.013,0,1
25,605,1,0.405,0.013,0.17,0.167,0.013,0,1
25,605,1,0.405,0.013,0.17,0.167,0.013,0,1
120,685,0,0.252,0.009,0.201,0.221,0.012,0,1
125,685,0,0.252,0.009,0.201,0.221,0.012,0,1
38,655,1,0.409,0.008,0.173,0.227,0.053,0,1
38,655,1,0.409,0.008,0.173,0.227,0.053,0,1
38,655,1,0.409,0.008,0.173,0.227,0.053,0,1
38,655,1,0.409,0.008,0.173,0.227,0.053,0,1
44,640,1,0.409,0.008,0.173,0.227,0.053,0,1
44,640,1,0.409,0.008,0.173,0.227,0.053,0,1
44,640,1,0.409,0.008,0.173,0.227,0.053,0,1
44,640,1,0.409,0.008,0.173,0.227,0.053,0,1
65,680,0,0.409,0.012,0.184,0.269,0.009,0,1
65,680,0,0.409,0.012,0.184,0.269,0.009,0,1
160,675,0,0.417,0.014,0.167,0.171,0.011,0,1
145,680,0,0.43,0.014,0.167,0.174,0.01,0,1
68,660,1,0.183,0.011,0.157,0.764,0.011,0,0
68,660,1,0.183,0.011,0.157,0.764,0.011,0,0
68,660,1,0.183,0.011,0.157,0.764,0.011,0,0
68,660,1,0.183,0.011,0.157,0.764,0.011,0,0
62,645,0,0.407,0.018,0.092,0.17,0.011,0,1
52,645,0,0.407,0.018,0.092,0.17,0.011,0,1
73,645,0,0.417,0.009,0.151,0.163,0.009,0,1
32,585,1,0.269,0.012,0.082,0.218,0.012,0,1
32,585,1,0.269,0.012,0.082,0.218,0.012,0,1
28,570,1,0.323,0.009,1.547,0.22,0.014,0,0
28,570,1,0.323,0.009,1.547,0.22,0.014,0,0
28,570,1,0.323,0.009,1.547,0.22,0.014,0,0
28,570,1,0.323,0.009,1.547,0.22,0.014,0,0
28,570,1,0.33,0.008,1.558,0.23,0.015,0,0
28,570,1,0.33,0.008,1.558,0.23,0.015,0,0
28,570,1,0.33,0.008,1.558,0.23,0.015,0,0
28,570,1,0.33,0.008,1.558,0.23,0.015,0,0
28,570,1,0.331,0.009,1.504,0.229,0.016,0,0
28,570,1,0.331,0.009,1.504,0.229,0.016,0,0
28,570,1,0.333,0.01,1.515,0.232,0.015,0,0
28,570,1,0.333,0.01,1.515,0.232,0.015,0,0
28,570,1,0.333,0.01,1.515,0.232,0.015,0,0
28,570,1,0.333,0.01,1.515,0.232,0.015,0,0
28,570,1,0.328,0.01,1.529,0.229,0.015,0,0
28,570,1,0.328,0.01,1.529,0.229,0.015,0,0
28,570,1,0.328,0.01,1.529,0.229,0.015,0,0
28,570,1,0.328,0.01,1.529,0.229,0.015,0,0
28,570,1,0.339,0.012,1.51,0.229,0.015,0,0
28,570,1,0.339,0.012,1.51,0.229,0.015,0,0
28,570,1,0.339,0.012,1.51,0.229,0.015,0,0
28,570,1,0.339,0.012,1.51,0.229,0.015,0,0
28,570,1,0.32,0.008,1.517,0.228,0.018,0,0
28,570,1,0.32,0.008,1.517,0.228,0.018,0,0
28,570,1,0.32,0.008,1.517,0.228,0.018,0,0
28,570,1,0.32,0.008,1.517,0.228,0.018,0,0
28,570,1,0.32,0.008,1.517,0.228,0.018,0,0
28,570,1,0.32,0.008,1.517,0.228,0.018,0,0
28,570,1,0.32,0.008,1.517,0.228,0.018,0,0
28,570,1,0.32,0.008,1.517,0.228,0.018,0,0
110,680,0,0.41,0.015,0.212,0.172,0.014,0,1
74,665,0,0.264,0.015,0.181,0.223,0.014,0,1
74,665,0,0.264,0.015,0.181,0.223,0.014,0,1
180,680,1,0.343,0.008,1.336,0.167,0.011,0,0
27,600,1,0.415,0.012,0.197,0.071,0.027,0,0
27,600,1,0.415,0.012,0.197,0.071,0.027,0,0
27,600,1,0.415,0.012,0.197,0.071,0.027,0,0
27,600,1,0.415,0.012,0.197,0.071,0.027,0,0
27,600,1,0.406,0.009,0.209,0.071,0.027,0,0
27,600,1,0.406,0.009,0.209,0.071,0.027,0,0
27,600,1,0.406,0.009,0.209,0.071,0.027,0,0
27,600,1,0.406,0.009,0.209,0.071,0.027,0,0
27,600,1,0.406,0.009,0.209,0.071,0.027,0,0
27,600,1,0.406,0.009,0.209,0.071,0.027,0,0
27,600,1,0.406,0.009,0.209,0.071,0.027,0,0
27,600,1,0.406,0.009,0.209,0.071,0.027,0,0
55,645,0,0.411,0.009,0.145,0.169,0.011,0,1
55,645,0,0.411,0.018,0.136,0.168,0.01,0,1
38,515,1,0.284,0.019,0.178,0.227,0.012,0,1
38,515,1,0.284,0.019,0.178,0.227,0.012,0,1
38,515,1,0.284,0.019,0.178,0.227,0.012,0,1
38,515,1,0.284,0.019,0.178,0.227,0.012,0,1
38,515,1,0.284,0.019,0.178,0.227,0.012,0,1
38,515,1,0.284,0.019,0.178,0.227,0.012,0,1
38,515,1,0.284,0.019,0.178,0.227,0.012,0,1
38,515,1,0.284,0.019,0.178,0.227,0.012,0,1
42,690,1,0.41,0.012,1.335,0.222,0.012,0,0
42,690,1,0.41,0.012,1.335,0.222,0.012,0,0
73,680,1,0.413,0.009,1.336,0.222,0.01,0,0
73,680,1,0.413,0.009,1.336,0.222,0.01,0,0
73,680,1,0.401,0.015,1.326,0.22,0.01,0,0
73,680,1,0.401,0.015,1.326,0.22,0.01,0,0
42,690,1,0.424,0.009,1.34,0.221,0.011,0,0
42,690,1,0.424,0.009,1.34,0.221,0.011,0,0
23,645,1,0.406,0.011,0.208,0.229,0.05,0,1
23,645,1,0.406,0.011,0.208,0.229,0.05,0,1
23,645,1,0.406,0.011,0.208,0.229,0.05,0,1
26,655,1,0.406,0.011,0.208,0.229,0.05,0,1
26,655,1,0.406,0.011,0.208,0.229,0.05,0,1
26,655,1,0.406,0.011,0.208,0.229,0.05,0,1
32,650,1,0.409,0.008,0.173,0.227,0.053,0,1
32,650,1,0.409,0.008,0.173,0.227,0.053,0,1
32,650,1,0.409,0.008,0.173,0.227,0.053,0,1
44,640,1,0.409,0.008,0.173,0.227,0.053,0,1
44,640,1,0.409,0.008,0.173,0.227,0.053,0,1
44,640,1,0.409,0.008,0.173,0.227,0.053,0,1
53,615,1,0.369,0.015,0.102,0.279,0.011,0,0
53,615,1,0.369,0.015,0.102,0.279,0.011,0,0
53,615,1,0.385,0.01,0.135,0.281,0.011,0,0
53,615,1,0.385,0.01,0.135,0.281,0.011,0,0
53,615,1,0.369,0.015,0.102,0.279,0.011,0,0
53,615,1,0.369,0.015,0.102,0.279,0.011,0,0
53,615,1,0.363,0.017,0.182,0.282,0.013,0,0
53,615,1,0.363,0.017,0.182,0.282,0.013,0,0
53,615,1,0.369,0.015,0.102,0.279,0.011,0,0
53,615,1,0.369,0.015,0.102,0.279,0.011,0,0
53,615,1,0.368,0.021,0.211,0.28,0.013,0,0
53,615,1,0.368,0.021,0.211,0.28,0.013,0,0
42,615,1,0.385,0.01,0.135,0.281,0.011,0,0
42,615,1,0.385,0.01,0.135,0.281,0.011,0,0
42,615,1,0.375,0.011,0.122,0.283,0.012,0,0
42,615,1,0.375,0.011,0.122,0.283,0.012,0,0
42,615,1,0.363,0.017,0.182,0.282,0.013,0,0
42,615,1,0.363,0.017,0.182,0.282,0.013,0,0
42,615,1,0.368,0.021,0.211,0.28,0.013,0,0
42,615,1,0.368,0.021,0.211,0.28,0.013,0,0
37,620,1,0.375,0.011,0.122,0.283,0.012,0,0
37,620,1,0.375,0.011,0.122,0.283,0.012,0,0
37,620,1,0.37,0.016,0.21,0.275,0.012,0,0
37,620,1,0.37,0.016,0.21,0.275,0.012,0,0
34,620,1,0.37,0.016,0.21,0.275,0.012,0,0
34,620,1,0.37,0.016,0.21,0.275,0.012,0,0
32,610,1,0.37,0.011,0.073,0.286,0.004,0,0
32,610,1,0.37,0.011,0.073,0.286,0.004,0,0
74,640,0,0.411,0.009,0.145,0.169,0.011,0,1
74,640,0,0.411,0.009,0.145,0.169,0.011,0,1
74,640,0,0.411,0.009,0.145,0.169,0.011,0,1
74,640,0,0.411,0.009,0.145,0.169,0.011,0,1
53,645,0,0.411,0.009,0.145,0.169,0.011,0,1
53,645,0,0.411,0.009,0.145,0.169,0.011,0,1
53,645,0,0.411,0.009,0.145,0.169,0.011,0,1
53,645,0,0.411,0.009,0.145,0.169,0.011,0,1
145,680,0,0.415,0.018,0.168,0.171,0.011,0,1
25,560,1,0.355,0.007,1.486,0.226,0.018,0,0
25,560,1,0.355,0.007,1.486,0.226,0.018,0,0
25,560,1,0.355,0.007,1.486,0.226,0.018,0,0
25,560,1,0.355,0.007,1.486,0.226,0.018,0,0
35,565,1,0.327,0.014,1.532,0.226,0.013,0,0
35,565,1,0.327,0.014,1.532,0.226,0.013,0,0
35,565,1,0.327,0.014,1.532,0.226,0.013,0,0
35,565,1,0.327,0.014,1.532,0.226,0.013,0,0
35,565,1,0.33,0.008,1.558,0.23,0.015,0,0
35,565,1,0.33,0.008,1.558,0.23,0.015,0,0
35,565,1,0.33,0.008,1.558,0.23,0.015,0,0
35,565,1,0.33,0.008,1.558,0.23,0.015,0,0
35,565,1,0.327,0.01,1.524,0.231,0.019,0,0
35,565,1,0.327,0.01,1.524,0.231,0.019,0,0
35,565,1,0.327,0.01,1.524,0.231,0.019,0,0
35,565,1,0.327,0.01,1.524,0.231,0.019,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.334,0.019,1.484,0.232,0.018,0,0
35,565,1,0.328,0.01,1.529,0.229,0.015,0,0
35,565,1,0.328,0.01,1.529,0.229,0.015,0,0
35,565,1,0.328,0.01,1.529,0.229,0.015,0,0
35,565,1,0.328,0.01,1.529,0.229,0.015,0,0
35,565,1,0.328,0.009,1.551,0.23,0.016,0,0
35,565,1,0.328,0.009,1.551,0.23,0.016,0,0
35,565,1,0.328,0.009,1.551,0.23,0.016,0,0
35,565,1,0.328,0.009,1.551,0.23,0.016,0,0
35,565,1,0.328,0.012,1.492,0.223,0.022,0,0
35,565,1,0.328,0.012,1.492,0.223,0.022,0,0
35,565,1,0.328,0.012,1.525,0.223,0.022,0,0
35,565,1,0.328,0.012,1.525,0.223,0.022,0,0
35,565,1,0.328,0.012,1.492,0.223,0.022,0,0
35,565,1,0.328,0.012,1.492,0.223,0.022,0,0
35,565,1,0.328,0.012,1.525,0.223,0.022,0,0
35,565,1,0.328,0.012,1.525,0.223,0.022,0,0
40,570,1,0.327,0.014,1.532,0.226,0.013,0,0
40,570,1,0.327,0.014,1.532,0.226,0.013,0,0
40,570,1,0.327,0.014,1.532,0.226,0.013,0,0
40,570,1,0.327,0.014,1.532,0.226,0.013,0,0
